iso3c,gdp_pc_usd,trade_open,inflation,remit_pct_gdp,fdi_pct_gdp,credit_priv_pct_gdp
IDN,-0.5007863712656809,-1.109471976725512,0.05547150799297199,-0.5185228431603724,-0.5362011155221419,-1.5066611275049226
MYS,-0.2658118207327775,-0.11549511766121781,-1.1455427936231297,-0.7009366762297605,-0.38390689964511315,0.43354403487870796
PHL,-0.533534614797814,-0.8421642609788558,1.715048989450353,2.1069012763056025,-0.48382391713649064,-1.2065640224411174
SGP,2.22683947814215,1.9718900807317625,0.3573805133022291,-0.8312605184590025,2.2250704786117326,0.6091844308502272
THA,-0.41000911220428193,-0.2295131097276241,-1.2438499924481496,-0.260702563905095,-0.557104904347484,1.2351419652490754
VNM,-0.5166975591415949,0.32475438436144644,0.2614917753257244,0.2045213254486283,-0.2640336419605018,0.43535471896802946
